episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,126.0,6.0074716299741135,0.18292671380859332,-30.184580819063182,-11.997116185259074,0.7499903192692727,[-11.997116185259074, 0.7499903192692727],0.001,False,False,16.668923121100377,20,17.709159380834848,16.332,in_progress,0.0
0,127.0,6.046548399101351,0.1491370350021876,-32.200502732791996,-11.99754615908023,0.7499965672200233,[-11.99754615908023, 0.7499965672200233],0.001,False,False,16.891170247254493,20,17.709159380834848,16.403,in_progress,0.0
0,128.0,6.086435689946754,0.11327345833963628,-34.244451818658725,-11.99721032450907,0.7499887359599597,[-11.99721032450907, 0.7499887359599597],0.001,False,False,17.00898683469473,20,17.709159380834848,16.468,in_progress,0.0
0,129.0,6.123662775660201,0.07816045559131093,-36.04637456765032,-11.997889489430236,0.7499929015775706,[-11.997889489430236, 0.7499929015775706],0.001,False,False,17.214061759884014,20,17.709159380834848,16.541,off_track,2.0
0,130.0,6.2167857690669965,0.49599338509332136,1.4728626019389335,-11.998029129841598,0.7500073389246609,[-11.998029129841598, 0.7500073389246609],0.0,False,True,17.76074502619202,21,17.709159380834848,16.599,pause,1.9420000000000002
0,131.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997037346911384,0.7500152897064254,[-11.997037346911384, 0.7500152897064254],0.0,False,True,17.76074502619202,21,17.709159380834848,16.669,pause,1.8719999999999999
0,132.0,6.216985316854573,0.4960669731944632,1.4731123871406273,-11.997016527573578,0.7500140316278703,[-11.997016527573578, 0.7500140316278703],0.0,False,True,17.76074502619202,21,17.709159380834848,16.735,pause,1.806000000000001
0,133.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.996979054179974,0.7500146897218656,[-11.996979054179974, 0.7500146897218656],0.0,False,True,17.76074502619202,21,17.709159380834848,16.801,pause,1.740000000000002
0,134.0,6.2170407099417675,0.4961224829154744,1.4976900034195126,-11.99698263980099,0.7500142296403283,[-11.99698263980099, 0.7500142296403283],0.0,False,True,17.76074502619202,21,17.709159380834848,16.868,pause,1.6730000000000018
0,135.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997089111973764,0.7500123928411995,[-11.997089111973764, 0.7500123928411995],0.0,False,True,17.76074502619202,21,17.709159380834848,16.94,pause,1.600999999999999
0,136.0,6.216876702586476,0.4961885962247273,1.5154398744058413,-11.997014296153793,0.7500144777495734,[-11.997014296153793, 0.7500144777495734],0.0,False,True,17.76074502619202,21,17.709159380834848,17.0,pause,1.5410000000000004
0,137.0,6.2170861387123875,0.4961051068134975,1.488180237808993,-11.99705552647356,0.7500143717043102,[-11.99705552647356, 0.7500143717043102],0.0,False,True,17.76074502619202,21,17.709159380834848,17.064,pause,1.4770000000000003
0,138.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.99711751929135,0.7500117042254715,[-11.99711751929135, 0.7500117042254715],0.0,False,True,17.76074502619202,21,17.709159380834848,17.139,pause,1.402000000000001
0,139.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.99705945889582,0.7500141265281854,[-11.99705945889582, 0.7500141265281854],0.0,False,True,17.76074502619202,21,17.709159380834848,17.203,pause,1.338000000000001
0,140.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997028052690439,0.7500145286594488,[-11.997028052690439, 0.7500145286594488],0.0,False,True,17.76074502619202,21,17.709159380834848,17.267,pause,1.274000000000001
0,141.0,6.217096256349006,0.4962257971845446,1.5103384050432018,-11.99703934887657,0.750012252340639,[-11.99703934887657, 0.750012252340639],0.0,False,True,17.76074502619202,21,17.709159380834848,17.335,pause,1.2059999999999995
0,142.0,6.217011573331095,0.4960605421224529,1.4868571347437904,-11.997049770725425,0.7500128224673972,[-11.997049770725425, 0.7500128224673972],0.0,False,True,17.76074502619202,21,17.709159380834848,17.4,pause,1.1410000000000018
0,143.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997031986684306,0.7500113754958875,[-11.997031986684306, 0.7500113754958875],0.0,False,True,17.76074502619202,21,17.709159380834848,17.471,pause,1.0700000000000003
0,144.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997052731370786,0.7500115281363833,[-11.997052731370786, 0.7500115281363833],0.0,False,True,17.76074502619202,21,17.709159380834848,17.539,pause,1.001999999999999
0,145.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997081962472294,0.7500113531650641,[-11.997081962472294, 0.7500113531650641],0.0,False,True,17.76074502619202,21,17.709159380834848,17.599,pause,0.9420000000000002
0,146.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997072856320301,0.7500137781662488,[-11.997072856320301, 0.7500137781662488],0.0,False,True,17.76074502619202,21,17.709159380834848,17.667,pause,0.8739999999999988
0,147.0,6.216619986790308,0.4959547930766103,1.4536110035489036,-11.997041933907894,0.750014055713109,[-11.997041933907894, 0.750014055713109],0.0,False,True,17.76074502619202,21,17.709159380834848,17.734,pause,0.8069999999999986
0,148.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997071609512204,0.7500132681407194,[-11.997071609512204, 0.7500132681407194],0.0,False,True,17.76074502619202,21,17.709159380834848,17.799,pause,0.7420000000000009
0,149.0,6.216831387274372,0.4963540213960437,1.555714256640793,-11.997059551096754,0.7500120876793517,[-11.997059551096754, 0.7500120876793517],0.0,False,True,17.76074502619202,21,17.709159380834848,17.873,pause,0.6679999999999993
0,150.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997079527267488,0.7500116165783766,[-11.997079527267488, 0.7500116165783766],0.0,False,True,17.76074502619202,21,17.709159380834848,17.939,pause,0.6020000000000003
0,151.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.99702637080918,0.7500125511760416,[-11.99702637080918, 0.7500125511760416],0.0,False,True,17.76074502619202,21,17.709159380834848,18.006,pause,0.5350000000000001
0,152.0,6.217135104949371,0.49619364217442896,1.51011361584309,-11.997138948412612,0.7500117323816085,[-11.997138948412612, 0.7500117323816085],0.0,False,True,17.76074502619202,21,17.709159380834848,18.069,pause,0.4720000000000013
0,153.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997051776619628,0.7500120681643239,[-11.997051776619628, 0.7500120681643239],0.0,False,True,17.76074502619202,21,17.709159380834848,18.136,pause,0.40500000000000114
0,154.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997026484488742,0.7500141454902405,[-11.997026484488742, 0.7500141454902405],0.0,False,True,17.76074502619202,21,17.709159380834848,18.206,pause,0.33500000000000085
0,155.0,6.216999408674526,0.49599853591991405,1.4664344538830216,-11.99706770197372,0.750013042908904,[-11.99706770197372, 0.750013042908904],0.0,False,True,17.76074502619202,21,17.709159380834848,18.272,pause,0.2690000000000019
0,156.0,6.216829028266477,0.49583718142169086,1.4249200291015431,-11.997042820818024,0.7500138221530506,[-11.997042820818024, 0.7500138221530506],0.0,False,True,17.76074502619202,21,17.709159380834848,18.337,pause,0.20400000000000063
0,157.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.996999713475816,0.7500152759275807,[-11.996999713475816, 0.7500152759275807],0.0,False,True,17.76074502619202,21,17.709159380834848,18.399,pause,0.14199999999999946
0,158.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997064929397311,0.7500134671081469,[-11.997064929397311, 0.7500134671081469],0.0,False,True,17.76074502619202,21,17.709159380834848,18.471,pause,0.07000000000000028
0,159.0,6.216692329215412,0.4959843760764341,1.465340504033906,-11.997037688997807,0.750013127031707,[-11.997037688997807, 0.750013127031707],0.0,False,True,17.76074502619202,21,17.709159380834848,18.539,pause,0.0019999999999988916
0,160.0,6.21698350276628,0.4962008690346594,1.5150469624928535,-11.997066408017417,0.7500112314064609,[-11.997066408017417, 0.7500112314064609],0.0,False,True,17.76074502619202,21,17.709159380834848,18.597,pause,-0.007999999999999119
0,161.0,6.216755215079317,0.4959941031701358,1.4677089849557574,-11.997038948640693,0.7500120194417832,[-11.997038948640693, 0.7500120194417832],0.1,False,True,17.76074502619202,21,17.709159380834848,18.672,in_progress,0.0
0,162.0,6.227624297905067,0.4948105113804508,1.1049163456726379,-11.997262374556158,0.7500121615776152,[-11.997262374556158, 0.7500121615776152],0.1,False,True,17.799135065120623,21,17.709159380834848,18.736,in_progress,0.0
0,163.0,6.252977081378964,0.48899584228518406,-0.4562220333831982,-11.998097882402362,0.7500030480196074,[-11.998097882402362, 0.7500030480196074],0.1,False,True,17.939098737639235,21,17.709159380834848,18.808,in_progress,0.0
0,164.0,6.287536077482567,0.48134829382224004,-2.269649721502797,-12.000121638375276,0.7500243178110395,[-12.000121638375276, 0.7500243178110395],0.1,False,True,18.130016450865597,21,17.709159380834848,18.868,in_progress,0.0
0,165.0,6.332021965532133,0.4707519625538019,-4.386197868204187,-11.997707554459339,0.7500234697890846,[-11.997707554459339, 0.7500234697890846],0.1,False,True,18.37542378929313,22,17.709159380834848,18.938,in_progress,0.0
0,166.0,6.379148652358469,0.4583573957895367,-6.409443070179976,-11.999105503527971,0.7500225432413572,[-11.999105503527971, 0.7500225432413572],0.1,False,True,18.605601276987816,22,17.709159380834848,19.005,in_progress,0.0
0,167.0,6.429371385370681,0.4450179054335377,-8.186212347048777,-11.998282876505982,0.7500061461851146,[-11.998282876505982, 0.7500061461851146],0.1,False,True,18.833089016000255,22,17.709159380834848,19.066,in_progress,0.0
0,168.0,6.483340588133959,0.4288889040552601,-10.056136019929811,-11.996961917117005,0.7500242304759013,[-11.996961917117005, 0.7500242304759013],0.1,False,True,19.12270059447493,23,17.709159380834848,19.137,in_progress,0.0
0,169.0,6.533716741296034,0.4110366419890182,-12.071169811885312,-11.996956396324094,0.7500307471527776,[-11.996956396324094, 0.7500307471527776],0.1,False,True,19.390892070709832,23,17.709159380834848,19.202,in_progress,0.0
0,170.0,6.582469178142417,0.39176087623051015,-14.040468767157076,-11.998028904970852,0.750034733715438,[-11.998028904970852, 0.750034733715438],0.1,False,False,19.45167788714403,23,17.709159380834848,19.266,in_progress,0.0
0,171.0,6.629633765443678,0.3705633124854842,-16.126689904467415,-11.998553225887008,0.7500329954018525,[-11.998553225887008, 0.7500329954018525],0.1,False,False,19.478597722009134,23,17.709159380834848,19.336,in_progress,0.0
0,172.0,6.683193159151258,0.34790612021356604,-17.657352699379913,-11.99900723069004,0.7500273511013802,[-11.99900723069004, 0.7500273511013802],0.001,False,False,19.721689282174182,23,17.709159380834848,19.403,in_progress,0.0
0,173.0,6.729724657844235,0.3226711857825635,-19.893501758174885,-11.998440009556361,0.7500252878980973,[-11.998440009556361, 0.7500252878980973],0.001,False,False,19.922514879736923,24,17.709159380834848,19.471,in_progress,0.0
0,174.0,6.776222853952643,0.2963702438936333,-21.96354140906777,-11.998160636794637,0.750027768273867,[-11.998160636794637, 0.750027768273867],0.001,False,False,20.121171813318945,24,17.709159380834848,19.537,in_progress,0.0
0,175.0,6.822430198225372,0.26657829220753426,-24.203686558586103,-11.997799025906716,0.7500278542884189,[-11.997799025906716, 0.7500278542884189],0.001,False,False,20.29672203217252,24,17.709159380834848,19.604,in_progress,0.0
0,176.0,6.871251749626929,0.23409984818407256,-26.392526397553535,-11.997475700540235,0.7500191034159798,[-11.997475700540235, 0.7500191034159798],0.001,False,False,20.29672203217252,24,17.709159380834848,19.668,in_progress,0.0
0,177.0,6.910912974572104,0.20438369061294304,-28.39352655843496,-11.997356025036424,0.750013435324945,[-11.997356025036424, 0.750013435324945],0.001,False,False,20.29672203217252,24,17.709159380834848,19.74,off_track,1.995000000000001
0,178.0,6.83788024466691,0.6352443167325927,19.028116862631027,-11.997102436580462,0.7500131017550302,[-11.997102436580462, 0.7500131017550302],0.0,False,True,20.88946126145082,25,17.709159380834848,19.804,pause,1.931000000000001
0,179.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.997043698036578,0.7500284628258669,[-11.997043698036578, 0.7500284628258669],0.0,False,True,20.888747140752745,25,17.709159380834848,19.875,pause,1.8599999999999994
0,180.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996934063005028,0.7500296941379929,[-11.996934063005028, 0.7500296941379929],0.0,False,True,20.888747140752745,25,17.709159380834848,19.932,pause,1.8030000000000008
0,181.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996961480734171,0.7500298083068628,[-11.996961480734171, 0.7500298083068628],0.0,False,True,20.888747140752745,25,17.709159380834848,20.007,pause,1.727999999999998
0,182.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.997019877977436,0.7500299608327623,[-11.997019877977436, 0.7500299608327623],0.0,False,True,20.888747140752745,25,17.709159380834848,20.071,pause,1.663999999999998
0,183.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.997005639481358,0.7500291647829727,[-11.997005639481358, 0.7500291647829727],0.0,False,True,20.888747140752745,25,17.709159380834848,20.135,pause,1.5999999999999979
0,184.0,6.837822299647063,0.6352221434710833,19.034487882870728,-11.997058603679761,0.7500293082812277,[-11.997058603679761, 0.7500293082812277],0.0,False,True,20.889114455211757,25,17.709159380834848,20.206,pause,1.529
0,185.0,6.837926309449491,0.6352233723202895,19.03168562934008,-11.996957858704263,0.7500297985188809,[-11.996957858704263, 0.7500297985188809],0.0,False,True,20.88963108168685,25,17.709159380834848,20.269,pause,1.466000000000001
0,186.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996854487311793,0.750030848019378,[-11.996854487311793, 0.750030848019378],0.0,False,True,20.888747140752745,25,17.709159380834848,20.339,pause,1.3960000000000008
0,187.0,6.837785167532032,0.6353611909801687,19.0760942499311,-11.99688304681331,0.7500305368157569,[-11.99688304681331, 0.7500305368157569],0.0,False,True,20.889312915984277,25,17.709159380834848,20.397,pause,1.338000000000001
0,188.0,6.837847506347225,0.6353301537007969,19.069475955913287,-11.996918896737043,0.7500301029122056,[-11.996918896737043, 0.7500301029122056],0.0,False,True,20.8895353374365,25,17.709159380834848,20.468,pause,1.2669999999999995
0,189.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996912534348667,0.7500293264783977,[-11.996912534348667, 0.7500293264783977],0.0,False,True,20.888747140752745,25,17.709159380834848,20.539,pause,1.195999999999998
0,190.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996964349702466,0.750030684597732,[-11.996964349702466, 0.750030684597732],0.0,False,True,20.888747140752745,25,17.709159380834848,20.603,pause,1.131999999999998
0,191.0,6.837856347996985,0.6353802071759068,19.058777073253577,-11.996990325744264,0.7500307404516207,[-11.996990325744264, 0.7500307404516207],0.0,False,True,20.889716368300736,25,17.709159380834848,20.669,pause,1.065999999999999
0,192.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996948807820445,0.7500298695340462,[-11.996948807820445, 0.7500298695340462],0.0,False,True,20.888747140752745,25,17.709159380834848,20.734,pause,1.0009999999999977
0,193.0,6.838047646029866,0.6350778495699436,18.9908763755434,-11.997040353657212,0.7500297750466416,[-11.997040353657212, 0.7500297750466416],0.0,False,True,20.889830366478616,25,17.709159380834848,20.804,pause,0.9310000000000009
0,194.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.99698341434123,0.7500298571503663,[-11.99698341434123, 0.7500298571503663],0.0,False,True,20.888747140752745,25,17.709159380834848,20.871,pause,0.8640000000000008
0,195.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996934446477098,0.7500303970045934,[-11.996934446477098, 0.7500303970045934],0.0,False,True,20.888747140752745,25,17.709159380834848,20.931,pause,0.8039999999999985
0,196.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996873455820605,0.7500315489342029,[-11.996873455820605, 0.7500315489342029],0.0,False,True,20.888747140752745,25,17.709159380834848,21.004,pause,0.7309999999999981
0,197.0,6.837774663449148,0.6351739676817116,19.035827812653654,-11.996948947955389,0.7500313786622428,[-11.996948947955389, 0.7500313786622428],0.0,False,True,20.888747140752745,25,17.709159380834848,21.074,pause,0.6609999999999978
